SHA-1 Value, 					 			-frms, -numtl, -scrsig, -rc,     			-tarb, -lqp 0, -iper,            			-slcmd 0,-slcnum 0, -thread,     			-ltr, -db, -slcsize 0 
 714e4e943696ab4abcca3b6e0c47d31583c8ba93,  -1 ,  1,  0,  -1,  256,  40,  30,  1,  4,  1,  1,  2,  1500,
 b8dc90431045bac3d5509000a9d2b3dce95dd13a,  -1 ,  1,  0,  -1,  256,  40,  30,  1,  4,  1,  0,  0,  1500,
 b8dc90431045bac3d5509000a9d2b3dce95dd13a,  -1 ,  1,  0,  -1,  256,  40,  30,  1,  4,  1,  0,  1,  1500,
 b8dc90431045bac3d5509000a9d2b3dce95dd13a,  -1 ,  1,  0,  -1,  256,  40,  30,  1,  4,  1,  0,  2,  1500,
 814ec97653b8f5fd0be6e4cc05db3ec3fda922b4,  -1 ,  1,  0,  -1,  256,  40,  30,  1,  7,  1,  1,  0,  1500,
 814ec97653b8f5fd0be6e4cc05db3ec3fda922b4,  -1 ,  1,  0,  -1,  256,  40,  30,  1,  7,  1,  1,  1,  1500,
 814ec97653b8f5fd0be6e4cc05db3ec3fda922b4,  -1 ,  1,  0,  -1,  256,  40,  30,  1,  7,  1,  1,  2,  1500,
 3250d00f2ca879f3f7229c12f0f501ec4db593e3,  -1 ,  1,  0,  -1,  256,  40,  30,  1,  7,  1,  0,  0,  1500,
 3250d00f2ca879f3f7229c12f0f501ec4db593e3,  -1 ,  1,  0,  -1,  256,  40,  30,  1,  7,  1,  0,  1,  1500,
 3250d00f2ca879f3f7229c12f0f501ec4db593e3,  -1 ,  1,  0,  -1,  256,  40,  30,  1,  7,  1,  0,  2,  1500,
 24e43c94b7ad3f4990a20ecf8b03525ad779efb7,  -1 ,  1,  0,  -1,  256,  40,  30,  2,  0,  1,  1,  0,  1500,
 24e43c94b7ad3f4990a20ecf8b03525ad779efb7,  -1 ,  1,  0,  -1,  256,  40,  30,  2,  0,  1,  1,  1,  1500,
 24e43c94b7ad3f4990a20ecf8b03525ad779efb7,  -1 ,  1,  0,  -1,  256,  40,  30,  2,  0,  1,  1,  2,  1500,
 4773bc90d924acaad7e5a8e7f87a7fe3f3d46aa5,  -1 ,  1,  0,  -1,  256,  40,  30,  2,  0,  1,  0,  0,  1500,
 4773bc90d924acaad7e5a8e7f87a7fe3f3d46aa5,  -1 ,  1,  0,  -1,  256,  40,  30,  2,  0,  1,  0,  1,  1500,
